Id,Drafted
3234,0.7128636676600065
3235,0.840417948112123
3236,0.630935469823759
3237,0.6957119721110707
3238,0.7092242107343282
3239,0.7446731924492211
3240,0.5707642860196753
3241,0.8244162487601614
3242,0.5204706866548525
3243,0.7201994204470239
3244,0.6391310578591674
3245,0.3758181328671112
3246,0.08684212661635117
3247,0.7371910705898316
3248,0.04734540868696074
3249,0.32689023015991486
3250,0.15861129261215803
3251,0.717575194845519
3252,0.7921147350887047
3253,0.8677507864774501
3254,0.5099958494462351
3255,0.647779735629842
3256,0.6910243232730318
3257,0.6854960206981272
3258,0.4745443448692766
3259,0.5385039724720586
3260,0.8293090827325202
3261,0.6974217935456961
3262,0.3355422826503842
3263,0.7933446667209195
3264,0.7316680954385906
3265,0.09458244486280416
3266,0.4713866543425703
3267,0.3775740800052311
3268,0.2898492147461613
3269,0.0922120419193598
3270,0.5895614830625876
3271,0.45360797282392046
3272,0.6651156310035745
3273,0.6431293926164803
3274,0.600981929062805
3275,0.7862561467967425
3276,0.5686265294471157
3277,0.5837753866183887
3278,0.8479473080389307
3279,0.7003395629553988
3280,0.8425611534443539
3281,0.5743390656531986
3282,0.5501709325696478
3283,0.24675460112954184
3284,0.9246919251180805
3285,0.11547422688414809
3286,0.5293673735667486
3287,0.8366645088477603
3288,0.6712990479958215
3289,0.8075245134978393
3290,0.15067316966302288
3291,0.7410240564538152
3292,0.28798263989355805
3293,0.7008088060228574
3294,0.34264141892829114
3295,0.13896356885168287
3296,0.6455889180070451
3297,0.8692906200363225
3298,0.7869916835422419
3299,0.8338729961913706
3300,0.44801567813483323
3301,0.47838105029693745
3302,0.8319844758956881
3303,0.4414911520576294
3304,0.54509779576094
3305,0.09734550350866335
3306,0.7445450950984447
3307,0.8117035748666764
3308,0.5101960801775726
3309,0.8001638822890946
3310,0.7199905662123304
3311,0.7327573080948738
3312,0.5041277839100706
3313,0.7038341186507316
3314,0.4075610881742359
3315,0.659939304496956
3316,0.1171255385244567
3317,0.5003683183966673
3318,0.2839122260750676
3319,0.5909960946112888
3320,0.8056467031206489
3321,0.7539291148840704
3322,0.07758033338497525
3323,0.6128254144514736
3324,0.34707413126124464
3325,0.6451661407187823
3326,0.2629073740581545
3327,0.0867147913346689
3328,0.5647193550135662
3329,0.6455265303893446
3330,0.6379530555514026
3331,0.7323251759202949
3332,0.4335396184388014
3333,0.7775074217872107
3334,0.4657267109641468
3335,0.7518127312139321
3336,0.08804817708923034
3337,0.6291564927168075
3338,0.7301781785624951
3339,0.8082522562350702
3340,0.25239087997132426
3341,0.6266315118106454
3342,0.9418797344872548
3343,0.6014256049628686
3344,0.7104678059425625
3345,0.6860937000516398
3346,0.7555956813085876
3347,0.9261814784600755
3348,0.7489101485307612
3349,0.07793964276463125
3350,0.7792320628258115
3351,0.4863016819915988
3352,0.6846959327543862
3353,0.6636996137075974
3354,0.39459972405999005
3355,0.6454373607537799
3356,0.6421233667717775
3357,0.44171090862698703
3358,0.7526517647139515
3359,0.7367705890046273
3360,0.6181712188790707
3361,0.6878311510572067
3362,0.7547930374758497
3363,0.6799656410605575
3364,0.6006927976272316
3365,0.5796607275608492
3366,0.7613993372920393
3367,0.8144146189806402
3368,0.6341082920619958
3369,0.6761953171570874
3370,0.48980713686881433
3371,0.7622209933221556
3372,0.8187778641168125
3373,0.3212732857509845
3374,0.5512737742284214
3375,0.4892969290202398
3376,0.7472625678642101
3377,0.7769434310721061
3378,0.33092067581748275
3379,0.5158584208312096
3380,0.9085959268234335
3381,0.7399922594425563
3382,0.7725376867250446
3383,0.6806638387733435
3384,0.7223886083715101
3385,0.7856210932413128
3386,0.5067156252000583
3387,0.6812983578523446
3388,0.18993402639705526
3389,0.775380575941736
3390,0.7904212572902845
3391,0.09333644659591878
3392,0.3894351199785363
3393,0.507441641103691
3394,0.0687444520168268
3395,0.8467813293327175
3396,0.7609445286354104
3397,0.7021241387302131
3398,0.8662127455427585
3399,0.08009108374349626
3400,0.5170725371769546
3401,0.6585781914006381
3402,0.7498914291997107
3403,0.8342109241211568
3404,0.7948750515156637
3405,0.764174207873137
3406,0.09149237505135155
3407,0.6350429657720882
3408,0.21342992956312995
3409,0.7212343560147985
3410,0.43526581528856995
3411,0.6491325469201088
3412,0.515775108186181
3413,0.7378362569685867
3414,0.5466649063083543
3415,0.6934729009082067
3416,0.5867267284528713
3417,0.8333799511178291
3418,0.5136309572261951
3419,0.046328818774571776
3420,0.7275358191605871
3421,0.4951202535286789
3422,0.8510197069247563
3423,0.13453463468271926
3424,0.24351133374478606
3425,0.4888118731580713
3426,0.89666893304484
3427,0.2504547954627088
3428,0.7426452009580363
3429,0.8452292444064549
3430,0.19469070843499817
3431,0.8640582915402774
3432,0.8472073621630923
3433,0.7750836198697734
3434,0.1832411079065974
3435,0.6338900857087494
3436,0.1271622284485798
3437,0.5498254633022894
3438,0.598585983313518
3439,0.08882852202178448
3440,0.7587778919599686
3441,0.6832551657497579
3442,0.054740667330235
3443,0.6238574630849034
3444,0.63712504165593
3445,0.367782326908904
3446,0.8462953712091995
3447,0.47040296709622914
3448,0.06638610522329778
3449,0.4768217784528622
3450,0.7068578274607455
3451,0.8809568410481422
3452,0.8027485553941365
3453,0.6965381073253462
3454,0.4972989328929488
3455,0.7380907796471977
3456,0.9245281049497946
3457,0.6785527866213013
3458,0.763075493471514
3459,0.611184200305496
3460,0.7982965738513209
3461,0.04983702349658297
3462,0.8411067933350911
3463,0.7407125380590378
3464,0.7671492307268439
3465,0.11729601381685459
3466,0.7215947509627471
3467,0.6873022239091714
3468,0.6317052766359598
3469,0.7112610677909209
3470,0.4758589917892191
3471,0.4029211348670062
3472,0.0876555979296925
3473,0.5578970030272278
3474,0.7517197902065779
3475,0.39806701169250863
3476,0.6299321118323578
